date_heure,code_insee_region,region,consommation_brute_gaz_totale,consommation_brute_electricite_rte,consommation_brute_totale,flag_ignore
2023-06-15T23:30:00+00:00,27,Bourgogne-Franche-Comté,,1726,,non
2023-06-15T23:30:00+00:00,28,Normandie,,2127,,non
2023-06-15T23:30:00+00:00,44,Grand Est,,4017,,non
2023-06-15T23:30:00+00:00,52,Pays de la Loire,,2220,,non
2023-06-16T00:00:00+00:00,11,Île-de-France,1143.0,4745,5888.0,non
2023-06-16T00:00:00+00:00,75,Nouvelle-Aquitaine,909.0,3789,4698.0,non
2023-06-16T00:00:00+00:00,76,Occitanie,594.0,2872,3466.0,non
2023-06-16T00:30:00+00:00,11,Île-de-France,,4638,,non
2023-06-16T00:30:00+00:00,44,Grand Est,,3964,,non
2023-06-16T00:30:00+00:00,53,Bretagne,,1700,,non
2023-06-16T01:00:00+00:00,32,Hauts-de-France,3591.0,4168,7759.0,non
2023-06-16T01:00:00+00:00,44,Grand Est,5406.0,3698,9104.0,non
2023-06-16T01:00:00+00:00,75,Nouvelle-Aquitaine,901.0,3429,4330.0,non
2023-06-16T01:00:00+00:00,76,Occitanie,551.0,2753,3304.0,non
2023-06-16T01:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2388.0,3231,5619.0,non
2023-06-16T01:30:00+00:00,11,Île-de-France,,4552,,non
2023-06-16T01:30:00+00:00,75,Nouvelle-Aquitaine,,3377,,non
2023-06-16T02:00:00+00:00,11,Île-de-France,1134.0,4559,5693.0,non
2023-06-16T02:00:00+00:00,32,Hauts-de-France,3665.0,4128,7793.0,non
2023-06-16T02:00:00+00:00,53,Bretagne,1253.0,1644,2897.0,non
2023-06-16T02:30:00+00:00,24,Centre-Val de Loire,,1343,,non
2023-06-16T02:30:00+00:00,75,Nouvelle-Aquitaine,,3478,,non
2023-06-16T03:00:00+00:00,53,Bretagne,1258.0,1744,3002.0,non
2023-06-16T03:00:00+00:00,84,Auvergne-Rhône-Alpes,1866.0,5153,7019.0,non
2023-06-16T03:30:00+00:00,24,Centre-Val de Loire,,1409,,non
2023-06-16T03:30:00+00:00,44,Grand Est,,4093,,non
2023-06-16T03:30:00+00:00,52,Pays de la Loire,,2226,,non
2023-11-10T15:30:00+00:00,32,Hauts-de-France,,7495,,non
2023-11-10T15:30:00+00:00,76,Occitanie,,4076,,non
2023-11-10T16:00:00+00:00,28,Normandie,6053.0,3505,9558.0,non
2023-11-10T16:00:00+00:00,76,Occitanie,2508.0,4271,6779.0,non
2023-11-10T16:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,5089,,non
2023-11-10T17:00:00+00:00,84,Auvergne-Rhône-Alpes,5846.0,7657,13503.0,non
2023-11-10T17:30:00+00:00,52,Pays de la Loire,,3624,,non
2023-11-10T17:30:00+00:00,75,Nouvelle-Aquitaine,,5521,,non
2023-11-10T17:30:00+00:00,84,Auvergne-Rhône-Alpes,,8555,,non
2023-11-10T18:00:00+00:00,32,Hauts-de-France,9709.0,7701,17410.0,non
2023-11-10T18:30:00+00:00,84,Auvergne-Rhône-Alpes,,7948,,non
2023-11-10T19:00:00+00:00,11,Île-de-France,10564.0,9057,19621.0,non
2023-11-10T19:00:00+00:00,28,Normandie,5770.0,3537,9307.0,non
2023-11-10T19:00:00+00:00,53,Bretagne,2824.0,2887,5711.0,non
2023-11-10T19:30:00+00:00,24,Centre-Val de Loire,,2455,,non
2023-11-10T19:30:00+00:00,52,Pays de la Loire,,3134,,non
2023-11-10T20:30:00+00:00,32,Hauts-de-France,,5901,,non
2023-11-10T20:30:00+00:00,53,Bretagne,,2747,,non
2023-11-10T21:30:00+00:00,11,Île-de-France,,8382,,non
2023-11-10T21:30:00+00:00,44,Grand Est,,4909,,non
2023-11-10T21:30:00+00:00,76,Occitanie,,4518,,non
2023-11-10T22:00:00+00:00,24,Centre-Val de Loire,1619.0,2257,3876.0,non
2023-11-10T22:00:00+00:00,76,Occitanie,1824.0,4329,6153.0,non
2023-11-10T22:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3010.0,4977,7987.0,non
2023-11-10T22:30:00+00:00,28,Normandie,,3423,,non
2023-11-10T22:30:00+00:00,32,Hauts-de-France,,6083,,non
2023-11-11T00:00:00+00:00,28,Normandie,4835.0,3206,8041.0,non
2023-11-11T01:30:00+00:00,28,Normandie,,3009,,non
2023-11-11T02:00:00+00:00,53,Bretagne,1115.0,2336,3451.0,non
2023-11-11T02:00:00+00:00,75,Nouvelle-Aquitaine,2440.0,4294,6734.0,non
2023-11-11T02:30:00+00:00,11,Île-de-France,,6077,,non
2023-11-11T02:30:00+00:00,53,Bretagne,,2309,,non
2023-11-11T02:30:00+00:00,84,Auvergne-Rhône-Alpes,,6394,,non
2023-11-11T03:00:00+00:00,11,Île-de-France,8657.0,6054,14711.0,non
2023-11-11T03:00:00+00:00,93,Provence-Alpes-Côte d'Azur,2789.0,3876,6665.0,non
2023-11-11T03:30:00+00:00,11,Île-de-France,,6170,,non
2023-11-11T03:30:00+00:00,27,Bourgogne-Franche-Comté,,1854,,non
2023-11-11T04:00:00+00:00,27,Bourgogne-Franche-Comté,2389.0,1936,4325.0,non
2023-11-11T04:30:00+00:00,24,Centre-Val de Loire,,2035,,non
2023-11-11T04:30:00+00:00,27,Bourgogne-Franche-Comté,,1952,,non
2023-11-11T04:30:00+00:00,32,Hauts-de-France,,5121,,non
2023-11-11T05:00:00+00:00,44,Grand Est,7643.0,4232,11875.0,non
2023-11-11T05:00:00+00:00,53,Bretagne,2194.0,2448,4642.0,non
2023-11-11T06:00:00+00:00,27,Bourgogne-Franche-Comté,2737.0,2038,4775.0,non
2023-11-11T06:00:00+00:00,32,Hauts-de-France,9154.0,5506,14660.0,non
2023-11-11T06:00:00+00:00,84,Auvergne-Rhône-Alpes,6264.0,6663,12927.0,non
2023-11-11T06:30:00+00:00,44,Grand Est,,4439,,non
2023-11-11T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4208,,non
2023-11-11T07:00:00+00:00,44,Grand Est,8411.0,4436,12847.0,non
2023-11-11T07:00:00+00:00,75,Nouvelle-Aquitaine,4015.0,4805,8820.0,non
2023-11-11T07:00:00+00:00,76,Occitanie,2545.0,3783,6328.0,non
2023-11-11T07:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3431.0,4313,7744.0,non
2023-11-11T07:30:00+00:00,75,Nouvelle-Aquitaine,,5012,,non
2023-11-11T07:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4408,,non
2023-11-11T08:30:00+00:00,44,Grand Est,,4813,,non
2023-11-11T09:00:00+00:00,11,Île-de-France,11123.0,8082,19205.0,non
2023-11-11T09:00:00+00:00,75,Nouvelle-Aquitaine,3468.0,5207,8675.0,non
2023-11-11T09:00:00+00:00,76,Occitanie,2243.0,4194,6437.0,non
2023-11-11T09:00:00+00:00,84,Auvergne-Rhône-Alpes,5340.0,6862,12202.0,non
2023-11-11T09:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3216.0,4416,7632.0,non
2023-11-11T09:30:00+00:00,11,Île-de-France,,8221,,non
2023-11-11T09:30:00+00:00,28,Normandie,,3225,,non
2023-11-11T09:30:00+00:00,52,Pays de la Loire,,3086,,non
2023-11-11T10:00:00+00:00,27,Bourgogne-Franche-Comté,2350.0,2258,4608.0,non
2023-11-11T10:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3280.0,4491,7771.0,non
2023-11-11T11:00:00+00:00,27,Bourgogne-Franche-Comté,2252.0,2359,4611.0,non
2023-11-11T11:00:00+00:00,44,Grand Est,8541.0,4863,13404.0,non
2023-11-11T11:30:00+00:00,28,Normandie,,3341,,non
2023-11-11T11:30:00+00:00,84,Auvergne-Rhône-Alpes,,7246,,non
2023-11-11T13:00:00+00:00,27,Bourgogne-Franche-Comté,2080.0,2115,4195.0,non
2023-11-11T13:00:00+00:00,28,Normandie,5271.0,3058,8329.0,non
2023-11-11T13:30:00+00:00,24,Centre-Val de Loire,,2196,,non
2023-11-11T14:30:00+00:00,27,Bourgogne-Franche-Comté,,2059,,non
2023-11-11T15:30:00+00:00,27,Bourgogne-Franche-Comté,,2104,,non
2023-11-11T15:30:00+00:00,76,Occitanie,,3670,,non
2023-11-11T16:00:00+00:00,53,Bretagne,2600.0,2511,5111.0,non
2023-11-11T16:30:00+00:00,11,Île-de-France,,8341,,non
2023-11-11T16:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4725,,non
2023-11-11T17:00:00+00:00,11,Île-de-France,10406.0,8506,18912.0,non
2023-11-11T17:00:00+00:00,44,Grand Est,9387.0,5136,14523.0,non
2023-11-11T17:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4944,,non
2023-11-11T18:00:00+00:00,75,Nouvelle-Aquitaine,3133.0,5145,8278.0,non
2023-11-11T18:00:00+00:00,84,Auvergne-Rhône-Alpes,5420.0,7496,12916.0,non
2023-11-11T18:30:00+00:00,24,Centre-Val de Loire,,2330,,non
2023-11-11T18:30:00+00:00,32,Hauts-de-France,,5917,,non
2023-11-11T18:30:00+00:00,52,Pays de la Loire,,3069,,non
2023-11-11T18:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4858,,non
2023-11-11T19:00:00+00:00,76,Occitanie,2047.0,4241,6288.0,non
2023-11-11T19:30:00+00:00,28,Normandie,,3197,,non
2023-11-11T19:30:00+00:00,32,Hauts-de-France,,5699,,non
2023-11-11T20:30:00+00:00,11,Île-de-France,,7786,,non
2023-11-11T20:30:00+00:00,27,Bourgogne-Franche-Comté,,2212,,non
2023-11-11T20:30:00+00:00,44,Grand Est,,4688,,non
2023-11-11T21:00:00+00:00,24,Centre-Val de Loire,1669.0,2268,3937.0,non
2023-11-11T21:30:00+00:00,11,Île-de-France,,8092,,non
2023-11-11T21:30:00+00:00,44,Grand Est,,4725,,non
2023-11-11T21:30:00+00:00,75,Nouvelle-Aquitaine,,4894,,non
2023-11-11T21:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4633,,non
2023-11-11T22:00:00+00:00,27,Bourgogne-Franche-Comté,2017.0,2100,4117.0,non
2023-11-11T22:00:00+00:00,52,Pays de la Loire,1670.0,3061,4731.0,non
2023-06-17T01:30:00+00:00,53,Bretagne,,1515,,non
2023-06-17T02:00:00+00:00,24,Centre-Val de Loire,246.0,1214,1460.0,non
2023-06-17T02:00:00+00:00,28,Normandie,3103.0,1930,5033.0,non
2023-06-17T02:00:00+00:00,44,Grand Est,4660.0,3425,8085.0,non
2023-06-17T02:00:00+00:00,76,Occitanie,511.0,2634,3145.0,non
2023-06-17T02:30:00+00:00,75,Nouvelle-Aquitaine,,3095,,non
2023-06-17T02:30:00+00:00,84,Auvergne-Rhône-Alpes,,4938,,non
2023-06-17T03:00:00+00:00,84,Auvergne-Rhône-Alpes,1580.0,4741,6321.0,non
2023-06-17T03:30:00+00:00,32,Hauts-de-France,,3877,,non
2023-06-17T03:30:00+00:00,44,Grand Est,,3445,,non
2023-06-17T04:00:00+00:00,24,Centre-Val de Loire,325.0,1240,1565.0,non
2023-06-17T04:00:00+00:00,32,Hauts-de-France,3711.0,3863,7574.0,non
2023-06-17T04:00:00+00:00,52,Pays de la Loire,461.0,1776,2237.0,non
2023-06-17T04:00:00+00:00,84,Auvergne-Rhône-Alpes,1899.0,4820,6719.0,non
2023-06-17T04:30:00+00:00,24,Centre-Val de Loire,,1220,,non
2023-06-17T04:30:00+00:00,28,Normandie,,2085,,non
2023-06-17T04:30:00+00:00,44,Grand Est,,3361,,non
2023-06-17T04:30:00+00:00,84,Auvergne-Rhône-Alpes,,4842,,non
2023-06-17T05:30:00+00:00,28,Normandie,,2367,,non
2023-06-17T06:00:00+00:00,32,Hauts-de-France,3497.0,4250,7747.0,non
2023-06-17T06:00:00+00:00,44,Grand Est,4672.0,3485,8157.0,non
2023-06-17T06:00:00+00:00,52,Pays de la Loire,621.0,2034,2655.0,non
2023-06-17T06:30:00+00:00,76,Occitanie,,2969,,non
2023-06-17T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3806,,non
2023-06-17T07:00:00+00:00,27,Bourgogne-Franche-Comté,734.0,1715,2449.0,non
2023-06-17T07:00:00+00:00,75,Nouvelle-Aquitaine,1051.0,3813,4864.0,non
2023-06-17T07:30:00+00:00,24,Centre-Val de Loire,,1529,,non
2023-06-17T07:30:00+00:00,44,Grand Est,,3318,,non
2023-06-17T07:30:00+00:00,53,Bretagne,,1853,,non
2023-06-17T08:00:00+00:00,24,Centre-Val de Loire,396.0,1537,1933.0,non
2023-06-17T08:00:00+00:00,32,Hauts-de-France,2695.0,4572,7267.0,non
2023-06-17T08:30:00+00:00,52,Pays de la Loire,,2303,,non
2023-06-17T08:30:00+00:00,75,Nouvelle-Aquitaine,,4181,,non
2023-06-17T09:00:00+00:00,28,Normandie,3261.0,2460,5721.0,non
2023-06-17T09:00:00+00:00,44,Grand Est,2993.0,4021,7014.0,non
2023-06-17T09:30:00+00:00,11,Île-de-France,,6797,,non
2023-06-17T10:00:00+00:00,27,Bourgogne-Franche-Comté,718.0,1959,2677.0,non
2023-06-17T10:00:00+00:00,44,Grand Est,2996.0,3991,6987.0,non
2023-06-17T10:00:00+00:00,75,Nouvelle-Aquitaine,1012.0,4423,5435.0,non
2023-06-17T10:00:00+00:00,84,Auvergne-Rhône-Alpes,1944.0,6139,8083.0,non
2023-06-17T10:30:00+00:00,11,Île-de-France,,6919,,non
2023-06-17T10:30:00+00:00,27,Bourgogne-Franche-Comté,,1925,,non
2023-06-17T10:30:00+00:00,32,Hauts-de-France,,4986,,non
2023-06-17T10:30:00+00:00,52,Pays de la Loire,,2460,,non
2023-06-17T11:00:00+00:00,27,Bourgogne-Franche-Comté,701.0,1853,2554.0,non
2023-06-17T11:00:00+00:00,52,Pays de la Loire,515.0,2382,2897.0,non
2023-06-17T11:00:00+00:00,53,Bretagne,612.0,1935,2547.0,non
2023-06-17T11:00:00+00:00,75,Nouvelle-Aquitaine,953.0,4347,5300.0,non
2023-06-17T11:00:00+00:00,76,Occitanie,661.0,3771,4432.0,non
2023-06-17T11:30:00+00:00,76,Occitanie,,3745,,non
2023-06-17T11:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4323,,non
2023-06-17T12:00:00+00:00,84,Auvergne-Rhône-Alpes,1744.0,5941,7685.0,non
2023-06-17T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1680.0,4319,5999.0,non
2023-06-17T12:30:00+00:00,27,Bourgogne-Franche-Comté,,1844,,non
2023-06-17T12:30:00+00:00,28,Normandie,,2290,,non
2023-06-17T12:30:00+00:00,76,Occitanie,,3183,,non
2023-06-17T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4253,,non
2023-06-17T13:00:00+00:00,53,Bretagne,508.0,1802,2310.0,non
2023-06-17T13:00:00+00:00,75,Nouvelle-Aquitaine,823.0,3991,4814.0,non
2023-06-17T13:30:00+00:00,28,Normandie,,2244,,non
2023-06-17T13:30:00+00:00,76,Occitanie,,3810,,non
2023-06-17T14:00:00+00:00,27,Bourgogne-Franche-Comté,657.0,1728,2385.0,non
2023-06-17T14:00:00+00:00,28,Normandie,3163.0,2211,5374.0,non
2023-06-17T14:00:00+00:00,44,Grand Est,2853.0,4131,6984.0,non
2023-06-17T14:00:00+00:00,52,Pays de la Loire,467.0,2187,2654.0,non
2023-06-17T14:00:00+00:00,84,Auvergne-Rhône-Alpes,1708.0,5809,7517.0,non
2023-06-17T14:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1628.0,4023,5651.0,non
2023-06-17T14:30:00+00:00,24,Centre-Val de Loire,,1524,,non
2023-06-17T14:30:00+00:00,28,Normandie,,2039,,non
2023-06-17T14:30:00+00:00,44,Grand Est,,4375,,non
2023-06-17T15:00:00+00:00,24,Centre-Val de Loire,285.0,1541,1826.0,non
2023-06-17T15:00:00+00:00,28,Normandie,3135.0,2167,5302.0,non
2023-06-17T15:00:00+00:00,32,Hauts-de-France,3050.0,4472,7522.0,non
2023-06-17T15:00:00+00:00,53,Bretagne,949.0,1702,2651.0,non
2023-06-17T15:30:00+00:00,11,Île-de-France,,6521,,non
2023-06-17T15:30:00+00:00,27,Bourgogne-Franche-Comté,,1803,,non
2023-06-17T16:00:00+00:00,24,Centre-Val de Loire,316.0,1529,1845.0,non
2023-06-17T16:00:00+00:00,32,Hauts-de-France,3581.0,4485,8066.0,non
2023-06-17T16:00:00+00:00,44,Grand Est,5012.0,4118,9130.0,non
2023-06-17T16:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1989.0,4104,6093.0,non
2023-06-17T16:30:00+00:00,11,Île-de-France,,6561,,non
2023-06-17T16:30:00+00:00,32,Hauts-de-France,,4292,,non
2023-06-17T16:30:00+00:00,52,Pays de la Loire,,2243,,non
2023-06-17T16:30:00+00:00,53,Bretagne,,1833,,non
2023-06-17T16:30:00+00:00,76,Occitanie,,4004,,non
2023-06-17T16:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4247,,non
2023-06-17T17:00:00+00:00,28,Normandie,3419.0,2289,5708.0,non
2023-06-17T17:00:00+00:00,52,Pays de la Loire,636.0,2223,2859.0,non
2023-06-17T17:00:00+00:00,76,Occitanie,685.0,3576,4261.0,non
2023-06-17T17:30:00+00:00,32,Hauts-de-France,,4368,,non
2023-06-17T17:30:00+00:00,52,Pays de la Loire,,2170,,non
2023-06-17T18:00:00+00:00,11,Île-de-France,1724.0,6367,8091.0,non
2023-06-17T18:00:00+00:00,24,Centre-Val de Loire,331.0,1535,1866.0,non
2023-06-17T18:00:00+00:00,32,Hauts-de-France,3673.0,4401,8074.0,non
2023-06-17T18:00:00+00:00,75,Nouvelle-Aquitaine,924.0,3767,4691.0,non
2023-06-17T18:00:00+00:00,76,Occitanie,669.0,3469,4138.0,non
2023-06-17T18:30:00+00:00,11,Île-de-France,,6230,,non
2023-06-17T18:30:00+00:00,53,Bretagne,,1681,,non
2023-06-17T19:00:00+00:00,27,Bourgogne-Franche-Comté,675.0,1715,2390.0,non
2023-06-17T19:00:00+00:00,28,Normandie,3449.0,2318,5767.0,non
2023-06-17T20:00:00+00:00,52,Pays de la Loire,454.0,2429,2883.0,non
2023-06-17T20:00:00+00:00,53,Bretagne,1137.0,1925,3062.0,non
2023-06-17T20:00:00+00:00,76,Occitanie,600.0,3343,3943.0,non
2023-06-17T20:30:00+00:00,44,Grand Est,,4230,,non
2023-06-17T20:30:00+00:00,75,Nouvelle-Aquitaine,,3739,,non
2023-06-17T21:30:00+00:00,11,Île-de-France,,6092,,non
2023-06-17T21:30:00+00:00,24,Centre-Val de Loire,,1542,,non
2023-06-17T21:30:00+00:00,75,Nouvelle-Aquitaine,,3877,,non
2023-06-17T22:00:00+00:00,52,Pays de la Loire,460.0,2090,2550.0,non
2023-06-17T22:00:00+00:00,76,Occitanie,541.0,3140,3681.0,non
2023-06-17T22:30:00+00:00,44,Grand Est,,3334,,non
2023-06-17T23:00:00+00:00,75,Nouvelle-Aquitaine,743.0,3361,4104.0,non
2023-06-17T23:30:00+00:00,11,Île-de-France,,5057,,non
2023-06-17T23:30:00+00:00,32,Hauts-de-France,,4301,,non
2023-06-17T23:30:00+00:00,52,Pays de la Loire,,1923,,non
2023-06-17T23:30:00+00:00,76,Occitanie,,2909,,non
2023-06-18T00:00:00+00:00,11,Île-de-France,1013.0,4868,5881.0,non
2023-06-18T00:00:00+00:00,28,Normandie,3143.0,2010,5153.0,non
2023-06-18T00:00:00+00:00,32,Hauts-de-France,2550.0,3826,6376.0,non
2023-06-18T00:00:00+00:00,76,Occitanie,484.0,2921,3405.0,non
2023-06-18T00:30:00+00:00,11,Île-de-France,,4719,,non
2023-06-18T00:30:00+00:00,75,Nouvelle-Aquitaine,,3027,,non
2023-06-18T01:00:00+00:00,27,Bourgogne-Franche-Comté,651.0,1306,1957.0,non
2023-06-18T01:00:00+00:00,52,Pays de la Loire,451.0,1659,2110.0,non
2023-06-18T01:00:00+00:00,76,Occitanie,462.0,2714,3176.0,non
2023-06-18T01:00:00+00:00,84,Auvergne-Rhône-Alpes,1661.0,4872,6533.0,non
2023-06-18T01:30:00+00:00,24,Centre-Val de Loire,,1132,,non
2023-06-18T01:30:00+00:00,76,Occitanie,,2404,,non
2023-06-18T02:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1565.0,3014,4579.0,non
2023-06-18T02:30:00+00:00,52,Pays de la Loire,,1606,,non
2023-06-18T02:30:00+00:00,75,Nouvelle-Aquitaine,,2976,,non
2023-06-18T03:00:00+00:00,24,Centre-Val de Loire,433.0,1070,1503.0,non
2023-06-18T03:00:00+00:00,27,Bourgogne-Franche-Comté,841.0,1175,2016.0,non
2023-06-18T03:00:00+00:00,76,Occitanie,530.0,2656,3186.0,non
2023-06-18T03:30:00+00:00,24,Centre-Val de Loire,,1003,,non
2023-06-18T03:30:00+00:00,44,Grand Est,,2997,,non
2023-06-18T03:30:00+00:00,52,Pays de la Loire,,1566,,non
2023-06-18T04:00:00+00:00,32,Hauts-de-France,2778.0,3569,6347.0,non
2023-06-18T04:00:00+00:00,76,Occitanie,483.0,2658,3141.0,non
2023-06-18T04:00:00+00:00,84,Auvergne-Rhône-Alpes,1517.0,4601,6118.0,non
2023-06-18T04:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1607.0,2794,4401.0,non
2023-06-18T04:30:00+00:00,24,Centre-Val de Loire,,1095,,non
2023-06-18T05:00:00+00:00,24,Centre-Val de Loire,282.0,1100,1382.0,non
2023-06-18T05:00:00+00:00,28,Normandie,3140.0,2053,5193.0,non
2023-06-18T05:00:00+00:00,32,Hauts-de-France,2965.0,3697,6662.0,non
2023-06-18T05:00:00+00:00,76,Occitanie,506.0,2470,2976.0,non
2023-06-18T05:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1634.0,3061,4695.0,non
2023-06-18T05:30:00+00:00,27,Bourgogne-Franche-Comté,,1342,,non
2023-06-18T05:30:00+00:00,44,Grand Est,,2935,,non
2023-06-18T05:30:00+00:00,76,Occitanie,,2260,,non
2023-06-18T06:00:00+00:00,44,Grand Est,3543.0,3047,6590.0,non
2023-06-18T06:30:00+00:00,32,Hauts-de-France,,4837,,non
2023-06-18T06:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3490,,non
2023-06-18T07:00:00+00:00,76,Occitanie,620.0,3065,3685.0,non
2023-06-18T07:30:00+00:00,11,Île-de-France,,5858,,non
2023-06-18T07:30:00+00:00,84,Auvergne-Rhône-Alpes,,5642,,non
2023-06-18T08:00:00+00:00,32,Hauts-de-France,3162.0,4332,7494.0,non
2023-06-18T08:00:00+00:00,75,Nouvelle-Aquitaine,940.0,3605,4545.0,non
2023-06-18T08:00:00+00:00,76,Occitanie,640.0,3200,3840.0,non
2023-06-18T08:30:00+00:00,32,Hauts-de-France,,4495,,non
2023-06-18T08:30:00+00:00,75,Nouvelle-Aquitaine,,3521,,non
2023-06-18T08:30:00+00:00,76,Occitanie,,3158,,non
2023-06-18T09:00:00+00:00,27,Bourgogne-Franche-Comté,706.0,1710,2416.0,non
2023-06-18T09:00:00+00:00,52,Pays de la Loire,568.0,2181,2749.0,non
2023-06-18T09:30:00+00:00,53,Bretagne,,1892,,non
2023-06-18T09:30:00+00:00,76,Occitanie,,3391,,non
2023-06-18T10:00:00+00:00,11,Île-de-France,1890.0,6651,8541.0,non
2023-06-18T10:00:00+00:00,93,Provence-Alpes-Côte d'Azur,1663.0,4264,5927.0,non
2023-06-18T10:30:00+00:00,32,Hauts-de-France,,4802,,non
2023-06-18T10:30:00+00:00,76,Occitanie,,3568,,non
2023-06-18T11:00:00+00:00,24,Centre-Val de Loire,333.0,1422,1755.0,non
2023-06-18T11:00:00+00:00,27,Bourgogne-Franche-Comté,667.0,1720,2387.0,non
2023-06-18T11:00:00+00:00,32,Hauts-de-France,2370.0,4445,6815.0,non
2023-06-18T11:30:00+00:00,27,Bourgogne-Franche-Comté,,1633,,non
2023-06-18T11:30:00+00:00,76,Occitanie,,3565,,non
2023-06-18T12:00:00+00:00,44,Grand Est,2067.0,3977,6044.0,non
2023-06-18T12:00:00+00:00,53,Bretagne,511.0,1662,2173.0,non
2023-06-18T12:00:00+00:00,75,Nouvelle-Aquitaine,784.0,3434,4218.0,non
2023-06-18T12:00:00+00:00,76,Occitanie,570.0,2985,3555.0,non
2023-06-18T12:30:00+00:00,24,Centre-Val de Loire,,1402,,non
2023-06-18T12:30:00+00:00,27,Bourgogne-Franche-Comté,,1678,,non
2023-06-18T12:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4000,,non
2023-06-18T13:00:00+00:00,27,Bourgogne-Franche-Comté,632.0,1620,2252.0,non
2023-06-18T13:30:00+00:00,27,Bourgogne-Franche-Comté,,1652,,non
2023-06-09T19:30:00+00:00,52,Pays de la Loire,,2278,,non
2023-06-09T21:30:00+00:00,53,Bretagne,,2193,,non
2023-06-09T22:00:00+00:00,44,Grand Est,3458.0,4043,7501.0,non
2023-06-09T22:30:00+00:00,32,Hauts-de-France,,4474,,non
2023-06-10T00:00:00+00:00,44,Grand Est,2440.0,3825,6265.0,non
2023-06-10T00:00:00+00:00,52,Pays de la Loire,361.0,1952,2313.0,non
2023-06-10T00:30:00+00:00,24,Centre-Val de Loire,,1481,,non
2023-06-10T00:30:00+00:00,27,Bourgogne-Franche-Comté,,1500,,non
2023-06-10T00:30:00+00:00,32,Hauts-de-France,,4032,,non
2023-06-10T00:30:00+00:00,75,Nouvelle-Aquitaine,,3108,,non
2023-06-10T00:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,3241,,non
2023-06-10T01:00:00+00:00,24,Centre-Val de Loire,307.0,1436,1743.0,non
2023-06-10T01:00:00+00:00,32,Hauts-de-France,2023.0,4079,6102.0,non
2023-06-10T01:30:00+00:00,11,Île-de-France,,4375,,non
2023-06-10T01:30:00+00:00,24,Centre-Val de Loire,,1387,,non
2023-06-10T01:30:00+00:00,32,Hauts-de-France,,3849,,non
2023-11-13T11:00:00+00:00,44,Grand Est,7442.0,5672,13114.0,non
2023-11-13T11:30:00+00:00,24,Centre-Val de Loire,,2367,,non
2023-11-13T11:30:00+00:00,32,Hauts-de-France,,6822,,non
2023-11-13T12:00:00+00:00,75,Nouvelle-Aquitaine,2621.0,5265,7886.0,non
2023-11-13T12:00:00+00:00,84,Auvergne-Rhône-Alpes,5064.0,8028,13092.0,non
2023-11-13T12:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3556.0,4580,8136.0,non
2023-11-13T12:30:00+00:00,11,Île-de-France,,8367,,non
2023-11-13T12:30:00+00:00,32,Hauts-de-France,,6728,,non
2023-11-13T12:30:00+00:00,76,Occitanie,,4300,,non
2023-11-13T13:00:00+00:00,76,Occitanie,1547.0,3833,5380.0,non
2023-11-13T13:00:00+00:00,93,Provence-Alpes-Côte d'Azur,3383.0,4440,7823.0,non
2023-11-13T13:30:00+00:00,52,Pays de la Loire,,3278,,non
2023-11-13T14:30:00+00:00,32,Hauts-de-France,,6592,,non
2023-11-13T14:30:00+00:00,76,Occitanie,,3703,,non
2023-11-13T14:30:00+00:00,93,Provence-Alpes-Côte d'Azur,,4137,,non
2023-11-13T15:00:00+00:00,27,Bourgogne-Franche-Comté,2151.0,2647,4798.0,non
2023-11-13T15:00:00+00:00,28,Normandie,4729.0,3016,7745.0,non
2023-11-13T15:00:00+00:00,53,Bretagne,1722.0,2542,4264.0,non
2023-11-13T15:30:00+00:00,28,Normandie,,3065,,non
2023-11-13T15:30:00+00:00,75,Nouvelle-Aquitaine,,4716,,non
2023-11-13T16:00:00+00:00,28,Normandie,4914.0,3176,8090.0,non
2023-11-13T16:00:00+00:00,76,Occitanie,1711.0,3885,5596.0,non
